Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2015-02-22,Australia,259,Nation,-24.7761086,134.755,Australian Capital Territory,91.0,State,-35.4883502,149.0026942,New South Wales,263,State,-31.8759835,147.2869493,Queensland,320,State,-22.1646782,144.5844903,South Australia,238,State,-30.5343665,135.6301212,Victoria,278,State,-36.5986096,144.6780052,Western Australia,196,State,-25.2303005,121.0187246
2015-03-01,Australia,298,Nation,-24.7761086,134.755,Australian Capital Territory,127.0,State,-35.4883502,149.0026942,New South Wales,297,State,-31.8759835,147.2869493,Queensland,361,State,-22.1646782,144.5844903,South Australia,204,State,-30.5343665,135.6301212,Victoria,334,State,-36.5986096,144.6780052,Western Australia,233,State,-25.2303005,121.0187246
2015-03-08,Australia,276,Nation,-24.7761086,134.755,Australian Capital Territory,130.0,State,-35.4883502,149.0026942,New South Wales,286,State,-31.8759835,147.2869493,Queensland,311,State,-22.1646782,144.5844903,South Australia,243,State,-30.5343665,135.6301212,Victoria,288,State,-36.5986096,144.6780052,Western Australia,240,State,-25.2303005,121.0187246
2015-03-15,Australia,329,Nation,-24.7761086,134.755,Australian Capital Territory,181.0,State,-35.4883502,149.0026942,New South Wales,335,State,-31.8759835,147.2869493,Queensland,343,State,-22.1646782,144.5844903,South Australia,375,State,-30.5343665,135.6301212,Victoria,352,State,-36.5986096,144.6780052,Western Australia,213,State,-25.2303005,121.0187246
2015-03-22,Australia,389,Nation,-24.7761086,134.755,Australian Capital Territory,223.0,State,-35.4883502,149.0026942,New South Wales,367,State,-31.8759835,147.2869493,Queensland,431,State,-22.1646782,144.5844903,South Australia,414,State,-30.5343665,135.6301212,Victoria,383,State,-36.5986096,144.6780052,Western Australia,419,State,-25.2303005,121.0187246
2015-03-29,Australia,310,Nation,-24.7761086,134.755,Australian Capital Territory,246.0,State,-35.4883502,149.0026942,New South Wales,308,State,-31.8759835,147.2869493,Queensland,353,State,-22.1646782,144.5844903,South Australia,348,State,-30.5343665,135.6301212,Victoria,300,State,-36.5986096,144.6780052,Western Australia,258,State,-25.2303005,121.0187246
2015-04-05,Australia,404,Nation,-24.7761086,134.755,Australian Capital Territory,254.0,State,-35.4883502,149.0026942,New South Wales,410,State,-31.8759835,147.2869493,Queensland,463,State,-22.1646782,144.5844903,South Australia,473,State,-30.5343665,135.6301212,Victoria,395,State,-36.5986096,144.6780052,Western Australia,290,State,-25.2303005,121.0187246
2015-04-12,Australia,449,Nation,-24.7761086,134.755,Australian Capital Territory,315.0,State,-35.4883502,149.0026942,New South Wales,497,State,-31.8759835,147.2869493,Queensland,514,State,-22.1646782,144.5844903,South Australia,497,State,-30.5343665,135.6301212,Victoria,469,State,-36.5986096,144.6780052,Western Australia,223,State,-25.2303005,121.0187246
2015-04-19,Australia,432,Nation,-24.7761086,134.755,Australian Capital Territory,296.0,State,-35.4883502,149.0026942,New South Wales,384,State,-31.8759835,147.2869493,Queensland,453,State,-22.1646782,144.5844903,South Australia,544,State,-30.5343665,135.6301212,Victoria,533,State,-36.5986096,144.6780052,Western Australia,284,State,-25.2303005,121.0187246
2015-04-26,Australia,424,Nation,-24.7761086,134.755,Australian Capital Territory,268.0,State,-35.4883502,149.0026942,New South Wales,379,State,-31.8759835,147.2869493,Queensland,488,State,-22.1646782,144.5844903,South Australia,487,State,-30.5343665,135.6301212,Victoria,487,State,-36.5986096,144.6780052,Western Australia,293,State,-25.2303005,121.0187246
2015-05-03,Australia,492,Nation,-24.7761086,134.755,Australian Capital Territory,290.0,State,-35.4883502,149.0026942,New South Wales,514,State,-31.8759835,147.2869493,Queensland,543,State,-22.1646782,144.5844903,South Australia,479,State,-30.5343665,135.6301212,Victoria,509,State,-36.5986096,144.6780052,Western Australia,324,State,-25.2303005,121.0187246
2015-05-10,Australia,610,Nation,-24.7761086,134.755,Australian Capital Territory,288.0,State,-35.4883502,149.0026942,New South Wales,624,State,-31.8759835,147.2869493,Queensland,639,State,-22.1646782,144.5844903,South Australia,541,State,-30.5343665,135.6301212,Victoria,694,State,-36.5986096,144.6780052,Western Australia,449,State,-25.2303005,121.0187246
2015-05-17,Australia,645,Nation,-24.7761086,134.755,Australian Capital Territory,371.0,State,-35.4883502,149.0026942,New South Wales,648,State,-31.8759835,147.2869493,Queensland,614,State,-22.1646782,144.5844903,South Australia,646,State,-30.5343665,135.6301212,Victoria,737,State,-36.5986096,144.6780052,Western Australia,486,State,-25.2303005,121.0187246
2015-05-24,Australia,674,Nation,-24.7761086,134.755,Australian Capital Territory,418.0,State,-35.4883502,149.0026942,New South Wales,652,State,-31.8759835,147.2869493,Queensland,668,State,-22.1646782,144.5844903,South Australia,915,State,-30.5343665,135.6301212,Victoria,722,State,-36.5986096,144.6780052,Western Australia,556,State,-25.2303005,121.0187246
2015-05-31,Australia,760,Nation,-24.7761086,134.755,Australian Capital Territory,447.0,State,-35.4883502,149.0026942,New South Wales,802,State,-31.8759835,147.2869493,Queensland,647,State,-22.1646782,144.5844903,South Australia,805,State,-30.5343665,135.6301212,Victoria,853,State,-36.5986096,144.6780052,Western Australia,544,State,-25.2303005,121.0187246
2015-06-07,Australia,767,Nation,-24.7761086,134.755,Australian Capital Territory,563.0,State,-35.4883502,149.0026942,New South Wales,789,State,-31.8759835,147.2869493,Queensland,694,State,-22.1646782,144.5844903,South Australia,829,State,-30.5343665,135.6301212,Victoria,867,State,-36.5986096,144.6780052,Western Australia,568,State,-25.2303005,121.0187246
2015-06-14,Australia,757,Nation,-24.7761086,134.755,Australian Capital Territory,579.0,State,-35.4883502,149.0026942,New South Wales,742,State,-31.8759835,147.2869493,Queensland,699,State,-22.1646782,144.5844903,South Australia,821,State,-30.5343665,135.6301212,Victoria,854,State,-36.5986096,144.6780052,Western Australia,645,State,-25.2303005,121.0187246
2015-06-21,Australia,913,Nation,-24.7761086,134.755,Australian Capital Territory,625.0,State,-35.4883502,149.0026942,New South Wales,871,State,-31.8759835,147.2869493,Queensland,798,State,-22.1646782,144.5844903,South Australia,1208,State,-30.5343665,135.6301212,Victoria,1036,State,-36.5986096,144.6780052,Western Australia,757,State,-25.2303005,121.0187246
2015-06-28,Australia,923,Nation,-24.7761086,134.755,Australian Capital Territory,905.0,State,-35.4883502,149.0026942,New South Wales,967,State,-31.8759835,147.2869493,Queensland,825,State,-22.1646782,144.5844903,South Australia,1157,State,-30.5343665,135.6301212,Victoria,971,State,-36.5986096,144.6780052,Western Australia,797,State,-25.2303005,121.0187246
2015-07-05,Australia,1211,Nation,-24.7761086,134.755,Australian Capital Territory,1202.0,State,-35.4883502,149.0026942,New South Wales,1181,State,-31.8759835,147.2869493,Queensland,1220,State,-22.1646782,144.5844903,South Australia,1468,State,-30.5343665,135.6301212,Victoria,1259,State,-36.5986096,144.6780052,Western Australia,1025,State,-25.2303005,121.0187246
2015-07-12,Australia,1135,Nation,-24.7761086,134.755,Australian Capital Territory,1140.0,State,-35.4883502,149.0026942,New South Wales,1009,State,-31.8759835,147.2869493,Queensland,1426,State,-22.1646782,144.5844903,South Australia,1185,State,-30.5343665,135.6301212,Victoria,1111,State,-36.5986096,144.6780052,Western Australia,1256,State,-25.2303005,121.0187246
2015-07-19,Australia,1274,Nation,-24.7761086,134.755,Australian Capital Territory,1156.0,State,-35.4883502,149.0026942,New South Wales,1128,State,-31.8759835,147.2869493,Queensland,1567,State,-22.1646782,144.5844903,South Australia,1578,State,-30.5343665,135.6301212,Victoria,1197,State,-36.5986096,144.6780052,Western Australia,1207,State,-25.2303005,121.0187246
2015-07-26,Australia,1411,Nation,-24.7761086,134.755,Australian Capital Territory,781.0,State,-35.4883502,149.0026942,New South Wales,1282,State,-31.8759835,147.2869493,Queensland,2014,State,-22.1646782,144.5844903,South Australia,1547,State,-30.5343665,135.6301212,Victoria,1356,State,-36.5986096,144.6780052,Western Australia,1105,State,-25.2303005,121.0187246
2015-08-02,Australia,1823,Nation,-24.7761086,134.755,Australian Capital Territory,767.0,State,-35.4883502,149.0026942,New South Wales,1636,State,-31.8759835,147.2869493,Queensland,2544,State,-22.1646782,144.5844903,South Australia,2297,State,-30.5343665,135.6301212,Victoria,1967,State,-36.5986096,144.6780052,Western Australia,970,State,-25.2303005,121.0187246
2015-08-09,Australia,2216,Nation,-24.7761086,134.755,Australian Capital Territory,1057.0,State,-35.4883502,149.0026942,New South Wales,1981,State,-31.8759835,147.2869493,Queensland,3283,State,-22.1646782,144.5844903,South Australia,2695,State,-30.5343665,135.6301212,Victoria,2259,State,-36.5986096,144.6780052,Western Australia,1317,State,-25.2303005,121.0187246
