Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2009-06-07,Canada,2116,Nation,61.0666922,-107.9917071,Alberta,2046.0,State,55.001251,-115.002136,British Columbia,1186,State,55.001251,-125.002441,Manitoba,3535.0,State,55.001251,-97.001038,New Brunswick,1785.0,State,46.500283,-66.750183,Newfoundland and Labrador,2240.0,State,53.8217327,-61.2295532,Nova Scotia,1660.0,State,45.1960403,-63.1653789,Ontario,2195,State,50.000678,-86.000977,Saskatchewan,2385.0,State,55.5321257,-106.1412243,Quebec,2026,State,52.4760892,-71.8258668
2009-06-14,Canada,1937,Nation,61.0666922,-107.9917071,Alberta,1842.0,State,55.001251,-115.002136,British Columbia,1161,State,55.001251,-125.002441,Manitoba,3288.0,State,55.001251,-97.001038,New Brunswick,1682.0,State,46.500283,-66.750183,Newfoundland and Labrador,2180.0,State,53.8217327,-61.2295532,Nova Scotia,1673.0,State,45.1960403,-63.1653789,Ontario,1919,State,50.000678,-86.000977,Saskatchewan,3136.0,State,55.5321257,-106.1412243,Quebec,1852,State,52.4760892,-71.8258668
2009-06-21,Canada,1563,Nation,61.0666922,-107.9917071,Alberta,1659.0,State,55.001251,-115.002136,British Columbia,1017,State,55.001251,-125.002441,Manitoba,2343.0,State,55.001251,-97.001038,New Brunswick,1532.0,State,46.500283,-66.750183,Newfoundland and Labrador,2068.0,State,53.8217327,-61.2295532,Nova Scotia,1720.0,State,45.1960403,-63.1653789,Ontario,1631,State,50.000678,-86.000977,Saskatchewan,2859.0,State,55.5321257,-106.1412243,Quebec,1376,State,52.4760892,-71.8258668
2009-06-28,Canada,1197,Nation,61.0666922,-107.9917071,Alberta,1319.0,State,55.001251,-115.002136,British Columbia,1180,State,55.001251,-125.002441,Manitoba,2001.0,State,55.001251,-97.001038,New Brunswick,1353.0,State,46.500283,-66.750183,Newfoundland and Labrador,1951.0,State,53.8217327,-61.2295532,Nova Scotia,1569.0,State,45.1960403,-63.1653789,Ontario,1144,State,50.000678,-86.000977,Saskatchewan,2408.0,State,55.5321257,-106.1412243,Quebec,737,State,52.4760892,-71.8258668
2009-07-05,Canada,1199,Nation,61.0666922,-107.9917071,Alberta,1417.0,State,55.001251,-115.002136,British Columbia,1122,State,55.001251,-125.002441,Manitoba,1627.0,State,55.001251,-97.001038,New Brunswick,1328.0,State,46.500283,-66.750183,Newfoundland and Labrador,1928.0,State,53.8217327,-61.2295532,Nova Scotia,1750.0,State,45.1960403,-63.1653789,Ontario,1125,State,50.000678,-86.000977,Saskatchewan,2093.0,State,55.5321257,-106.1412243,Quebec,750,State,52.4760892,-71.8258668
2009-07-12,Canada,1175,Nation,61.0666922,-107.9917071,Alberta,1541.0,State,55.001251,-115.002136,British Columbia,1129,State,55.001251,-125.002441,Manitoba,1367.0,State,55.001251,-97.001038,New Brunswick,1323.0,State,46.500283,-66.750183,Newfoundland and Labrador,1939.0,State,53.8217327,-61.2295532,Nova Scotia,1705.0,State,45.1960403,-63.1653789,Ontario,1102,State,50.000678,-86.000977,Saskatchewan,1827.0,State,55.5321257,-106.1412243,Quebec,769,State,52.4760892,-71.8258668
2009-07-19,Canada,1137,Nation,61.0666922,-107.9917071,Alberta,1532.0,State,55.001251,-115.002136,British Columbia,1137,State,55.001251,-125.002441,Manitoba,1406.0,State,55.001251,-97.001038,New Brunswick,1330.0,State,46.500283,-66.750183,Newfoundland and Labrador,1846.0,State,53.8217327,-61.2295532,Nova Scotia,2046.0,State,45.1960403,-63.1653789,Ontario,992,State,50.000678,-86.000977,Saskatchewan,1660.0,State,55.5321257,-106.1412243,Quebec,754,State,52.4760892,-71.8258668
2009-07-26,Canada,1151,Nation,61.0666922,-107.9917071,Alberta,1205.0,State,55.001251,-115.002136,British Columbia,1073,State,55.001251,-125.002441,Manitoba,1294.0,State,55.001251,-97.001038,New Brunswick,1311.0,State,46.500283,-66.750183,Newfoundland and Labrador,1798.0,State,53.8217327,-61.2295532,Nova Scotia,1931.0,State,45.1960403,-63.1653789,Ontario,1047,State,50.000678,-86.000977,Saskatchewan,1443.0,State,55.5321257,-106.1412243,Quebec,723,State,52.4760892,-71.8258668
2009-08-02,Canada,973,Nation,61.0666922,-107.9917071,Alberta,992.0,State,55.001251,-115.002136,British Columbia,903,State,55.001251,-125.002441,Manitoba,1218.0,State,55.001251,-97.001038,New Brunswick,1421.0,State,46.500283,-66.750183,Newfoundland and Labrador,1679.0,State,53.8217327,-61.2295532,Nova Scotia,2038.0,State,45.1960403,-63.1653789,Ontario,890,State,50.000678,-86.000977,Saskatchewan,1277.0,State,55.5321257,-106.1412243,Quebec,567,State,52.4760892,-71.8258668
2009-08-09,Canada,1015,Nation,61.0666922,-107.9917071,Alberta,1124.0,State,55.001251,-115.002136,British Columbia,1009,State,55.001251,-125.002441,Manitoba,1169.0,State,55.001251,-97.001038,New Brunswick,1535.0,State,46.500283,-66.750183,Newfoundland and Labrador,1632.0,State,53.8217327,-61.2295532,Nova Scotia,1969.0,State,45.1960403,-63.1653789,Ontario,784,State,50.000678,-86.000977,Saskatchewan,1160.0,State,55.5321257,-106.1412243,Quebec,738,State,52.4760892,-71.8258668
2009-08-16,Canada,1121,Nation,61.0666922,-107.9917071,Alberta,1135.0,State,55.001251,-115.002136,British Columbia,1128,State,55.001251,-125.002441,Manitoba,1168.0,State,55.001251,-97.001038,New Brunswick,1456.0,State,46.500283,-66.750183,Newfoundland and Labrador,1575.0,State,53.8217327,-61.2295532,Nova Scotia,1696.0,State,45.1960403,-63.1653789,Ontario,859,State,50.000678,-86.000977,Saskatchewan,1083.0,State,55.5321257,-106.1412243,Quebec,784,State,52.4760892,-71.8258668
2009-08-23,Canada,1309,Nation,61.0666922,-107.9917071,Alberta,1434.0,State,55.001251,-115.002136,British Columbia,1126,State,55.001251,-125.002441,Manitoba,1335.0,State,55.001251,-97.001038,New Brunswick,1393.0,State,46.500283,-66.750183,Newfoundland and Labrador,1563.0,State,53.8217327,-61.2295532,Nova Scotia,1520.0,State,45.1960403,-63.1653789,Ontario,1014,State,50.000678,-86.000977,Saskatchewan,1096.0,State,55.5321257,-106.1412243,Quebec,829,State,52.4760892,-71.8258668
2009-08-30,Canada,1584,Nation,61.0666922,-107.9917071,Alberta,1676.0,State,55.001251,-115.002136,British Columbia,1174,State,55.001251,-125.002441,Manitoba,1570.0,State,55.001251,-97.001038,New Brunswick,1355.0,State,46.500283,-66.750183,Newfoundland and Labrador,1502.0,State,53.8217327,-61.2295532,Nova Scotia,1403.0,State,45.1960403,-63.1653789,Ontario,1181,State,50.000678,-86.000977,Saskatchewan,1395.0,State,55.5321257,-106.1412243,Quebec,1052,State,52.4760892,-71.8258668
2009-09-06,Canada,2071,Nation,61.0666922,-107.9917071,Alberta,2119.0,State,55.001251,-115.002136,British Columbia,1838,State,55.001251,-125.002441,Manitoba,1529.0,State,55.001251,-97.001038,New Brunswick,1481.0,State,46.500283,-66.750183,Newfoundland and Labrador,1488.0,State,53.8217327,-61.2295532,Nova Scotia,1347.0,State,45.1960403,-63.1653789,Ontario,1475,State,50.000678,-86.000977,Saskatchewan,1779.0,State,55.5321257,-106.1412243,Quebec,1489,State,52.4760892,-71.8258668
2009-09-13,Canada,2621,Nation,61.0666922,-107.9917071,Alberta,2415.0,State,55.001251,-115.002136,British Columbia,2372,State,55.001251,-125.002441,Manitoba,1894.0,State,55.001251,-97.001038,New Brunswick,1817.0,State,46.500283,-66.750183,Newfoundland and Labrador,1808.0,State,53.8217327,-61.2295532,Nova Scotia,2113.0,State,45.1960403,-63.1653789,Ontario,2013,State,50.000678,-86.000977,Saskatchewan,2444.0,State,55.5321257,-106.1412243,Quebec,1613,State,52.4760892,-71.8258668
2009-09-20,Canada,3360,Nation,61.0666922,-107.9917071,Alberta,2707.0,State,55.001251,-115.002136,British Columbia,3314,State,55.001251,-125.002441,Manitoba,2837.0,State,55.001251,-97.001038,New Brunswick,2679.0,State,46.500283,-66.750183,Newfoundland and Labrador,2296.0,State,53.8217327,-61.2295532,Nova Scotia,3050.0,State,45.1960403,-63.1653789,Ontario,2880,State,50.000678,-86.000977,Saskatchewan,2850.0,State,55.5321257,-106.1412243,Quebec,1743,State,52.4760892,-71.8258668
2009-09-27,Canada,3718,Nation,61.0666922,-107.9917071,Alberta,2962.0,State,55.001251,-115.002136,British Columbia,3653,State,55.001251,-125.002441,Manitoba,2977.0,State,55.001251,-97.001038,New Brunswick,3417.0,State,46.500283,-66.750183,Newfoundland and Labrador,2940.0,State,53.8217327,-61.2295532,Nova Scotia,3519.0,State,45.1960403,-63.1653789,Ontario,3305,State,50.000678,-86.000977,Saskatchewan,2757.0,State,55.5321257,-106.1412243,Quebec,1595,State,52.4760892,-71.8258668
2009-10-04,Canada,4154,Nation,61.0666922,-107.9917071,Alberta,3316.0,State,55.001251,-115.002136,British Columbia,4925,State,55.001251,-125.002441,Manitoba,3184.0,State,55.001251,-97.001038,New Brunswick,3408.0,State,46.500283,-66.750183,Newfoundland and Labrador,3804.0,State,53.8217327,-61.2295532,Nova Scotia,3595.0,State,45.1960403,-63.1653789,Ontario,3581,State,50.000678,-86.000977,Saskatchewan,3073.0,State,55.5321257,-106.1412243,Quebec,1883,State,52.4760892,-71.8258668
2009-10-11,Canada,5111,Nation,61.0666922,-107.9917071,Alberta,4303.0,State,55.001251,-115.002136,British Columbia,5878,State,55.001251,-125.002441,Manitoba,3531.0,State,55.001251,-97.001038,New Brunswick,3758.0,State,46.500283,-66.750183,Newfoundland and Labrador,3968.0,State,53.8217327,-61.2295532,Nova Scotia,3494.0,State,45.1960403,-63.1653789,Ontario,4579,State,50.000678,-86.000977,Saskatchewan,4398.0,State,55.5321257,-106.1412243,Quebec,2160,State,52.4760892,-71.8258668
2009-10-18,Canada,6799,Nation,61.0666922,-107.9917071,Alberta,7939.0,State,55.001251,-115.002136,British Columbia,6967,State,55.001251,-125.002441,Manitoba,3933.0,State,55.001251,-97.001038,New Brunswick,4174.0,State,46.500283,-66.750183,Newfoundland and Labrador,4867.0,State,53.8217327,-61.2295532,Nova Scotia,4855.0,State,45.1960403,-63.1653789,Ontario,6599,State,50.000678,-86.000977,Saskatchewan,5887.0,State,55.5321257,-106.1412243,Quebec,2591,State,52.4760892,-71.8258668
2009-10-25,Canada,9688,Nation,61.0666922,-107.9917071,Alberta,12938.0,State,55.001251,-115.002136,British Columbia,8578,State,55.001251,-125.002441,Manitoba,5295.0,State,55.001251,-97.001038,New Brunswick,8147.0,State,46.500283,-66.750183,Newfoundland and Labrador,15687.0,State,53.8217327,-61.2295532,Nova Scotia,10149.0,State,45.1960403,-63.1653789,Ontario,10129,State,50.000678,-86.000977,Saskatchewan,9137.0,State,55.5321257,-106.1412243,Quebec,4245,State,52.4760892,-71.8258668
2009-11-01,Canada,9630,Nation,61.0666922,-107.9917071,Alberta,12842.0,State,55.001251,-115.002136,British Columbia,8828,State,55.001251,-125.002441,Manitoba,6874.0,State,55.001251,-97.001038,New Brunswick,12396.0,State,46.500283,-66.750183,Newfoundland and Labrador,16283.0,State,53.8217327,-61.2295532,Nova Scotia,13550.0,State,45.1960403,-63.1653789,Ontario,9645,State,50.000678,-86.000977,Saskatchewan,11139.0,State,55.5321257,-106.1412243,Quebec,5419,State,52.4760892,-71.8258668
2009-11-08,Canada,6504,Nation,61.0666922,-107.9917071,Alberta,6501.0,State,55.001251,-115.002136,British Columbia,5414,State,55.001251,-125.002441,Manitoba,5646.0,State,55.001251,-97.001038,New Brunswick,9273.0,State,46.500283,-66.750183,Newfoundland and Labrador,10697.0,State,53.8217327,-61.2295532,Nova Scotia,8839.0,State,45.1960403,-63.1653789,Ontario,5967,State,50.000678,-86.000977,Saskatchewan,8692.0,State,55.5321257,-106.1412243,Quebec,5268,State,52.4760892,-71.8258668
2009-11-15,Canada,4316,Nation,61.0666922,-107.9917071,Alberta,4431.0,State,55.001251,-115.002136,British Columbia,3348,State,55.001251,-125.002441,Manitoba,4727.0,State,55.001251,-97.001038,New Brunswick,6578.0,State,46.500283,-66.750183,Newfoundland and Labrador,7283.0,State,53.8217327,-61.2295532,Nova Scotia,5280.0,State,45.1960403,-63.1653789,Ontario,4224,State,50.000678,-86.000977,Saskatchewan,5660.0,State,55.5321257,-106.1412243,Quebec,3706,State,52.4760892,-71.8258668
2009-11-22,Canada,3055,Nation,61.0666922,-107.9917071,Alberta,3072.0,State,55.001251,-115.002136,British Columbia,2570,State,55.001251,-125.002441,Manitoba,3873.0,State,55.001251,-97.001038,New Brunswick,4798.0,State,46.500283,-66.750183,Newfoundland and Labrador,5217.0,State,53.8217327,-61.2295532,Nova Scotia,4028.0,State,45.1960403,-63.1653789,Ontario,3002,State,50.000678,-86.000977,Saskatchewan,4482.0,State,55.5321257,-106.1412243,Quebec,2497,State,52.4760892,-71.8258668
2009-11-29,Canada,2489,Nation,61.0666922,-107.9917071,Alberta,2210.0,State,55.001251,-115.002136,British Columbia,2028,State,55.001251,-125.002441,Manitoba,3428.0,State,55.001251,-97.001038,New Brunswick,3542.0,State,46.500283,-66.750183,Newfoundland and Labrador,4098.0,State,53.8217327,-61.2295532,Nova Scotia,3144.0,State,45.1960403,-63.1653789,Ontario,2543,State,50.000678,-86.000977,Saskatchewan,3214.0,State,55.5321257,-106.1412243,Quebec,1936,State,52.4760892,-71.8258668
2009-12-06,Canada,2134,Nation,61.0666922,-107.9917071,Alberta,1990.0,State,55.001251,-115.002136,British Columbia,2055,State,55.001251,-125.002441,Manitoba,2630.0,State,55.001251,-97.001038,New Brunswick,2739.0,State,46.500283,-66.750183,Newfoundland and Labrador,3091.0,State,53.8217327,-61.2295532,Nova Scotia,2324.0,State,45.1960403,-63.1653789,Ontario,2268,State,50.000678,-86.000977,Saskatchewan,2459.0,State,55.5321257,-106.1412243,Quebec,1391,State,52.4760892,-71.8258668
2009-12-13,Canada,2077,Nation,61.0666922,-107.9917071,Alberta,1800.0,State,55.001251,-115.002136,British Columbia,1895,State,55.001251,-125.002441,Manitoba,1937.0,State,55.001251,-97.001038,New Brunswick,2387.0,State,46.500283,-66.750183,Newfoundland and Labrador,2665.0,State,53.8217327,-61.2295532,Nova Scotia,1880.0,State,45.1960403,-63.1653789,Ontario,2240,State,50.000678,-86.000977,Saskatchewan,2183.0,State,55.5321257,-106.1412243,Quebec,1412,State,52.4760892,-71.8258668
2009-12-20,Canada,1957,Nation,61.0666922,-107.9917071,Alberta,1742.0,State,55.001251,-115.002136,British Columbia,1601,State,55.001251,-125.002441,Manitoba,1995.0,State,55.001251,-97.001038,New Brunswick,2056.0,State,46.500283,-66.750183,Newfoundland and Labrador,2338.0,State,53.8217327,-61.2295532,Nova Scotia,1591.0,State,45.1960403,-63.1653789,Ontario,2155,State,50.000678,-86.000977,Saskatchewan,1847.0,State,55.5321257,-106.1412243,Quebec,1229,State,52.4760892,-71.8258668
2009-12-27,Canada,2199,Nation,61.0666922,-107.9917071,Alberta,1847.0,State,55.001251,-115.002136,British Columbia,1740,State,55.001251,-125.002441,Manitoba,2136.0,State,55.001251,-97.001038,New Brunswick,1932.0,State,46.500283,-66.750183,Newfoundland and Labrador,2122.0,State,53.8217327,-61.2295532,Nova Scotia,1754.0,State,45.1960403,-63.1653789,Ontario,2391,State,50.000678,-86.000977,Saskatchewan,1898.0,State,55.5321257,-106.1412243,Quebec,1494,State,52.4760892,-71.8258668
2010-01-03,Canada,2176,Nation,61.0666922,-107.9917071,Alberta,2069.0,State,55.001251,-115.002136,British Columbia,1827,State,55.001251,-125.002441,Manitoba,1951.0,State,55.001251,-97.001038,New Brunswick,1830.0,State,46.500283,-66.750183,Newfoundland and Labrador,1836.0,State,53.8217327,-61.2295532,Nova Scotia,1906.0,State,45.1960403,-63.1653789,Ontario,2303,State,50.000678,-86.000977,Saskatchewan,1824.0,State,55.5321257,-106.1412243,Quebec,1628,State,52.4760892,-71.8258668
2010-01-10,Canada,1683,Nation,61.0666922,-107.9917071,Alberta,1531.0,State,55.001251,-115.002136,British Columbia,1361,State,55.001251,-125.002441,Manitoba,1646.0,State,55.001251,-97.001038,New Brunswick,1756.0,State,46.500283,-66.750183,Newfoundland and Labrador,1733.0,State,53.8217327,-61.2295532,Nova Scotia,1801.0,State,45.1960403,-63.1653789,Ontario,1585,State,50.000678,-86.000977,Saskatchewan,1648.0,State,55.5321257,-106.1412243,Quebec,1220,State,52.4760892,-71.8258668
2010-01-17,Canada,1695,Nation,61.0666922,-107.9917071,Alberta,1574.0,State,55.001251,-115.002136,British Columbia,1368,State,55.001251,-125.002441,Manitoba,1435.0,State,55.001251,-97.001038,New Brunswick,1728.0,State,46.500283,-66.750183,Newfoundland and Labrador,1732.0,State,53.8217327,-61.2295532,Nova Scotia,1660.0,State,45.1960403,-63.1653789,Ontario,1666,State,50.000678,-86.000977,Saskatchewan,1704.0,State,55.5321257,-106.1412243,Quebec,1106,State,52.4760892,-71.8258668
2010-01-24,Canada,1619,Nation,61.0666922,-107.9917071,Alberta,1453.0,State,55.001251,-115.002136,British Columbia,1307,State,55.001251,-125.002441,Manitoba,1279.0,State,55.001251,-97.001038,New Brunswick,1636.0,State,46.500283,-66.750183,Newfoundland and Labrador,1774.0,State,53.8217327,-61.2295532,Nova Scotia,1676.0,State,45.1960403,-63.1653789,Ontario,1502,State,50.000678,-86.000977,Saskatchewan,1537.0,State,55.5321257,-106.1412243,Quebec,1010,State,52.4760892,-71.8258668
2010-01-31,Canada,1757,Nation,61.0666922,-107.9917071,Alberta,1586.0,State,55.001251,-115.002136,British Columbia,1325,State,55.001251,-125.002441,Manitoba,1323.0,State,55.001251,-97.001038,New Brunswick,1647.0,State,46.500283,-66.750183,Newfoundland and Labrador,1796.0,State,53.8217327,-61.2295532,Nova Scotia,1815.0,State,45.1960403,-63.1653789,Ontario,1677,State,50.000678,-86.000977,Saskatchewan,1449.0,State,55.5321257,-106.1412243,Quebec,1263,State,52.4760892,-71.8258668
2010-02-07,Canada,1736,Nation,61.0666922,-107.9917071,Alberta,1445.0,State,55.001251,-115.002136,British Columbia,1245,State,55.001251,-125.002441,Manitoba,1285.0,State,55.001251,-97.001038,New Brunswick,1690.0,State,46.500283,-66.750183,Newfoundland and Labrador,1827.0,State,53.8217327,-61.2295532,Nova Scotia,1942.0,State,45.1960403,-63.1653789,Ontario,1698,State,50.000678,-86.000977,Saskatchewan,1397.0,State,55.5321257,-106.1412243,Quebec,1038,State,52.4760892,-71.8258668
2010-02-14,Canada,1717,Nation,61.0666922,-107.9917071,Alberta,1523.0,State,55.001251,-115.002136,British Columbia,1199,State,55.001251,-125.002441,Manitoba,1265.0,State,55.001251,-97.001038,New Brunswick,1907.0,State,46.500283,-66.750183,Newfoundland and Labrador,1770.0,State,53.8217327,-61.2295532,Nova Scotia,2142.0,State,45.1960403,-63.1653789,Ontario,1674,State,50.000678,-86.000977,Saskatchewan,1305.0,State,55.5321257,-106.1412243,Quebec,1084,State,52.4760892,-71.8258668
2010-02-21,Canada,1751,Nation,61.0666922,-107.9917071,Alberta,1481.0,State,55.001251,-115.002136,British Columbia,1503,State,55.001251,-125.002441,Manitoba,1206.0,State,55.001251,-97.001038,New Brunswick,1895.0,State,46.500283,-66.750183,Newfoundland and Labrador,1798.0,State,53.8217327,-61.2295532,Nova Scotia,1987.0,State,45.1960403,-63.1653789,Ontario,1703,State,50.000678,-86.000977,Saskatchewan,1224.0,State,55.5321257,-106.1412243,Quebec,1133,State,52.4760892,-71.8258668
2010-02-28,Canada,1748,Nation,61.0666922,-107.9917071,Alberta,1485.0,State,55.001251,-115.002136,British Columbia,1788,State,55.001251,-125.002441,Manitoba,1170.0,State,55.001251,-97.001038,New Brunswick,1909.0,State,46.500283,-66.750183,Newfoundland and Labrador,1758.0,State,53.8217327,-61.2295532,Nova Scotia,1932.0,State,45.1960403,-63.1653789,Ontario,1576,State,50.000678,-86.000977,Saskatchewan,1316.0,State,55.5321257,-106.1412243,Quebec,1160,State,52.4760892,-71.8258668
2010-03-07,Canada,1725,Nation,61.0666922,-107.9917071,Alberta,1736.0,State,55.001251,-115.002136,British Columbia,1665,State,55.001251,-125.002441,Manitoba,1227.0,State,55.001251,-97.001038,New Brunswick,1899.0,State,46.500283,-66.750183,Newfoundland and Labrador,1802.0,State,53.8217327,-61.2295532,Nova Scotia,1879.0,State,45.1960403,-63.1653789,Ontario,1490,State,50.000678,-86.000977,Saskatchewan,1528.0,State,55.5321257,-106.1412243,Quebec,1207,State,52.4760892,-71.8258668
2010-03-14,Canada,1523,Nation,61.0666922,-107.9917071,Alberta,1440.0,State,55.001251,-115.002136,British Columbia,1519,State,55.001251,-125.002441,Manitoba,1274.0,State,55.001251,-97.001038,New Brunswick,1762.0,State,46.500283,-66.750183,Newfoundland and Labrador,1899.0,State,53.8217327,-61.2295532,Nova Scotia,1986.0,State,45.1960403,-63.1653789,Ontario,1349,State,50.000678,-86.000977,Saskatchewan,1718.0,State,55.5321257,-106.1412243,Quebec,1000,State,52.4760892,-71.8258668
2010-03-21,Canada,1404,Nation,61.0666922,-107.9917071,Alberta,1507.0,State,55.001251,-115.002136,British Columbia,1254,State,55.001251,-125.002441,Manitoba,1292.0,State,55.001251,-97.001038,New Brunswick,1653.0,State,46.500283,-66.750183,Newfoundland and Labrador,1994.0,State,53.8217327,-61.2295532,Nova Scotia,1767.0,State,45.1960403,-63.1653789,Ontario,1318,State,50.000678,-86.000977,Saskatchewan,1779.0,State,55.5321257,-106.1412243,Quebec,923,State,52.4760892,-71.8258668
2010-03-28,Canada,1255,Nation,61.0666922,-107.9917071,Alberta,1165.0,State,55.001251,-115.002136,British Columbia,1226,State,55.001251,-125.002441,Manitoba,1211.0,State,55.001251,-97.001038,New Brunswick,1602.0,State,46.500283,-66.750183,Newfoundland and Labrador,1976.0,State,53.8217327,-61.2295532,Nova Scotia,1628.0,State,45.1960403,-63.1653789,Ontario,1099,State,50.000678,-86.000977,Saskatchewan,1743.0,State,55.5321257,-106.1412243,Quebec,1065,State,52.4760892,-71.8258668
2010-04-04,Canada,1160,Nation,61.0666922,-107.9917071,Alberta,1323.0,State,55.001251,-115.002136,British Columbia,1051,State,55.001251,-125.002441,Manitoba,1202.0,State,55.001251,-97.001038,New Brunswick,1709.0,State,46.500283,-66.750183,Newfoundland and Labrador,1934.0,State,53.8217327,-61.2295532,Nova Scotia,1457.0,State,45.1960403,-63.1653789,Ontario,1013,State,50.000678,-86.000977,Saskatchewan,1603.0,State,55.5321257,-106.1412243,Quebec,913,State,52.4760892,-71.8258668
2010-04-11,Canada,1077,Nation,61.0666922,-107.9917071,Alberta,1068.0,State,55.001251,-115.002136,British Columbia,1029,State,55.001251,-125.002441,Manitoba,1131.0,State,55.001251,-97.001038,New Brunswick,1563.0,State,46.500283,-66.750183,Newfoundland and Labrador,1933.0,State,53.8217327,-61.2295532,Nova Scotia,1326.0,State,45.1960403,-63.1653789,Ontario,948,State,50.000678,-86.000977,Saskatchewan,1464.0,State,55.5321257,-106.1412243,Quebec,910,State,52.4760892,-71.8258668
2010-04-18,Canada,1005,Nation,61.0666922,-107.9917071,Alberta,868.0,State,55.001251,-115.002136,British Columbia,913,State,55.001251,-125.002441,Manitoba,1038.0,State,55.001251,-97.001038,New Brunswick,1574.0,State,46.500283,-66.750183,Newfoundland and Labrador,1867.0,State,53.8217327,-61.2295532,Nova Scotia,1317.0,State,45.1960403,-63.1653789,Ontario,906,State,50.000678,-86.000977,Saskatchewan,1417.0,State,55.5321257,-106.1412243,Quebec,841,State,52.4760892,-71.8258668
2010-04-25,Canada,966,Nation,61.0666922,-107.9917071,Alberta,908.0,State,55.001251,-115.002136,British Columbia,843,State,55.001251,-125.002441,Manitoba,994.0,State,55.001251,-97.001038,New Brunswick,1509.0,State,46.500283,-66.750183,Newfoundland and Labrador,1823.0,State,53.8217327,-61.2295532,Nova Scotia,1324.0,State,45.1960403,-63.1653789,Ontario,836,State,50.000678,-86.000977,Saskatchewan,1327.0,State,55.5321257,-106.1412243,Quebec,820,State,52.4760892,-71.8258668
2010-05-02,Canada,854,Nation,61.0666922,-107.9917071,Alberta,983.0,State,55.001251,-115.002136,British Columbia,832,State,55.001251,-125.002441,Manitoba,912.0,State,55.001251,-97.001038,New Brunswick,1523.0,State,46.500283,-66.750183,Newfoundland and Labrador,1778.0,State,53.8217327,-61.2295532,Nova Scotia,1333.0,State,45.1960403,-63.1653789,Ontario,746,State,50.000678,-86.000977,Saskatchewan,1189.0,State,55.5321257,-106.1412243,Quebec,455,State,52.4760892,-71.8258668
2010-05-09,Canada,868,Nation,61.0666922,-107.9917071,Alberta,921.0,State,55.001251,-115.002136,British Columbia,795,State,55.001251,-125.002441,Manitoba,891.0,State,55.001251,-97.001038,New Brunswick,1494.0,State,46.500283,-66.750183,Newfoundland and Labrador,1685.0,State,53.8217327,-61.2295532,Nova Scotia,1216.0,State,45.1960403,-63.1653789,Ontario,735,State,50.000678,-86.000977,Saskatchewan,1091.0,State,55.5321257,-106.1412243,Quebec,634,State,52.4760892,-71.8258668
2010-05-16,Canada,833,Nation,61.0666922,-107.9917071,Alberta,843.0,State,55.001251,-115.002136,British Columbia,722,State,55.001251,-125.002441,Manitoba,816.0,State,55.001251,-97.001038,New Brunswick,1330.0,State,46.500283,-66.750183,Newfoundland and Labrador,1619.0,State,53.8217327,-61.2295532,Nova Scotia,1205.0,State,45.1960403,-63.1653789,Ontario,694,State,50.000678,-86.000977,Saskatchewan,1029.0,State,55.5321257,-106.1412243,Quebec,704,State,52.4760892,-71.8258668
2010-05-23,Canada,715,Nation,61.0666922,-107.9917071,Alberta,729.0,State,55.001251,-115.002136,British Columbia,742,State,55.001251,-125.002441,Manitoba,854.0,State,55.001251,-97.001038,New Brunswick,1249.0,State,46.500283,-66.750183,Newfoundland and Labrador,1562.0,State,53.8217327,-61.2295532,Nova Scotia,1101.0,State,45.1960403,-63.1653789,Ontario,606,State,50.000678,-86.000977,Saskatchewan,1006.0,State,55.5321257,-106.1412243,Quebec,515,State,52.4760892,-71.8258668
2010-05-30,Canada,641,Nation,61.0666922,-107.9917071,Alberta,738.0,State,55.001251,-115.002136,British Columbia,667,State,55.001251,-125.002441,Manitoba,742.0,State,55.001251,-97.001038,New Brunswick,1168.0,State,46.500283,-66.750183,Newfoundland and Labrador,1531.0,State,53.8217327,-61.2295532,Nova Scotia,1060.0,State,45.1960403,-63.1653789,Ontario,535,State,50.000678,-86.000977,Saskatchewan,962.0,State,55.5321257,-106.1412243,Quebec,518,State,52.4760892,-71.8258668
2010-06-06,Canada,570,Nation,61.0666922,-107.9917071,Alberta,723.0,State,55.001251,-115.002136,British Columbia,626,State,55.001251,-125.002441,Manitoba,697.0,State,55.001251,-97.001038,New Brunswick,1042.0,State,46.500283,-66.750183,Newfoundland and Labrador,1498.0,State,53.8217327,-61.2295532,Nova Scotia,928.0,State,45.1960403,-63.1653789,Ontario,428,State,50.000678,-86.000977,Saskatchewan,925.0,State,55.5321257,-106.1412243,Quebec,449,State,52.4760892,-71.8258668
